"season","date","gameId","eventId","period","periodType","time","aScore","hScore","aSkaters","hSkaters","hZone","locX","locY","desc","type","subtype","team","teamIceSit","p1","p2","p3","p1Role","p2Role","p3Role","aS1","aS2","aS3","aS4","aS5","aS6","aG","hS1","hS2","hS3","hS4","hS5","hS6","hG"
20152016,20160302,20720,203,2,"regular",923,2,1,5,5,"d",69,-22,"Nicklas Backstrom faceoff won against Evgeni Malkin","faceoff",NULL,"wsh","home",8473563,8471215,NULL,"winner","loser",NULL,8474176,8473548,8476874,8471724,8471215,NULL,8476899,8473563,8477220,8466251,8475149,8473426,NULL,8474651
20152016,20160302,20720,204,2,"regular",932,2,1,5,5,"n",16,36,"Marcus Johansson","giveaway",NULL,"wsh","home",8475149,NULL,NULL,"giver",NULL,NULL,8474176,8471724,8476874,8473548,8471215,NULL,8476899,8473563,8477220,8466251,8475149,8473426,NULL,8474651
20152016,20160302,20720,205,2,"regular",935,2,1,5,5,"o",-34,37,"Jason Chimera hit Kris Letang","hit",NULL,"wsh","home",8471724,8466251,NULL,"hittee","hitter",NULL,8474176,8473548,8476874,8471724,8471215,NULL,8476899,8473563,8477220,8466251,8475149,8473426,NULL,8474651
20152016,20160302,20720,206,2,"regular",935,2,1,5,5,NULL,NULL,NULL,"Puck in Crowd","stop",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8474176,8473548,8476874,8471724,8471215,NULL,8476899,8473563,8477220,8466251,8475149,8473426,NULL,8474651
20152016,20160302,20720,207,2,"regular",935,2,1,5,5,"n",-21,21,"Nick Bonino faceoff won against Evgeny Kuznetsov","faceoff",NULL,"pit","away",8474009,8475744,NULL,"winner","loser",NULL,8471331,8476293,8476874,8471724,8474009,NULL,8476899,8475200,8475744,8477444,8468498,8468508,NULL,8474651
20152016,20160302,20720,208,2,"regular",947,2,1,5,5,"d",61,26,"Dmitry Orlov blocked shot from Nick Bonino","blocked_shot",NULL,"pit","away",8475200,8474009,NULL,"blocker","shooter",NULL,8471331,8476293,8476874,8471724,8474009,NULL,8476899,8475200,8475744,8477444,8468498,8468508,NULL,8474651
20152016,20160302,20720,209,2,"regular",962,2,1,5,5,"o",-81,4,"Justin Williams Backhand saved by Matthew Murray","shot","backhand","wsh","home",8468508,8476899,NULL,"shooter","goalie",NULL,8471331,8476293,8476874,8471724,8474009,NULL,8476899,8475200,8475744,8477444,8468498,8468508,NULL,8474651
20152016,20160302,20720,210,2,"regular",963,2,1,5,5,"o",-84,6,"Evgeny Kuznetsov (20) Wrist Shot; assists: Justin Williams (25); Andre Burakovsky (18)","goal","wrist shot","wsh","home",8468508,8477444,8475744,"assist1","assist2","scorer",8471331,8476293,8476874,8471724,8474009,NULL,8476899,8475200,8475744,8477444,8468498,8468508,NULL,8474651
20152016,20160302,20720,211,2,"regular",963,2,2,5,5,"n",2,1,"Mike Richards faceoff won against Sidney Crosby","faceoff",NULL,"wsh","home",8470617,8471675,NULL,"winner","loser",NULL,8475208,8471887,8470543,8471675,8470110,NULL,8476899,8473991,8471214,8474291,8471702,8470617,NULL,8474651
20152016,20160302,20720,212,2,"regular",985,2,2,5,5,"o",-51,-39,"Mike Richards hit Brian Dumoulin","hit",NULL,"wsh","home",8475208,8470617,NULL,"hittee","hitter",NULL,8475208,8470543,8471887,8471675,8470110,NULL,8476899,8473991,8471214,8474291,8471702,8470617,NULL,8474651
20152016,20160302,20720,213,2,"regular",992,2,2,5,5,"o",-88,16,"Jay Beagle Wrist Shot saved by Matthew Murray","shot","wrist shot","wsh","home",8474291,8476899,NULL,"shooter","goalie",NULL,8475208,8470543,8471887,8471675,8470110,NULL,8476899,8473991,8471214,8474291,8471702,8470617,NULL,8474651
20152016,20160302,20720,214,2,"regular",994,2,2,5,5,"o",-79,-5,"Mike Richards Tip-In saved by Matthew Murray","shot","tip-in","wsh","home",8470617,8476899,NULL,"shooter","goalie",NULL,8475208,8470543,8471887,8471675,8470110,NULL,8476899,8473991,8471214,8474291,8471702,8470617,NULL,8474651
20152016,20160302,20720,215,2,"regular",995,2,2,5,5,NULL,NULL,NULL,"Goalie Stopped","stop",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8475208,8470543,8471887,8471675,8470110,NULL,8476899,8473991,8471214,8474291,8471702,8470617,NULL,8474651
20152016,20160302,20720,216,2,"regular",995,2,2,5,5,"o",-69,-23,"Matt Cullen faceoff won against Mike Richards","faceoff",NULL,"pit","away",8464989,8470617,NULL,"winner","loser",NULL,8475810,8464989,8476884,8475832,8474013,NULL,8476899,8477220,8471214,8473426,8474291,8470617,NULL,8474651
20152016,20160302,20720,217,2,"regular",1004,2,2,5,5,"o",-55,-35,"Alex Ovechkin Wrist Shot saved by Matthew Murray","shot","wrist shot","wsh","home",8471214,8476899,NULL,"shooter","goalie",NULL,8475810,8474013,8476884,8475832,8464989,NULL,8476899,8477220,8471214,8473426,8474291,8470617,NULL,8474651
20152016,20160302,20720,218,2,"regular",1006,2,2,5,5,"o",-79,-1,"Jay Beagle Wrist Shot saved by Matthew Murray","shot","wrist shot","wsh","home",8474291,8476899,NULL,"shooter","goalie",NULL,8475810,8474013,8476884,8475832,8464989,NULL,8476899,8477220,8471214,8473426,8474291,8470617,NULL,8474651
20152016,20160302,20720,219,2,"regular",1008,2,2,5,5,NULL,NULL,NULL,"Goalie Stopped","stop",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8475810,8474013,8476884,8475832,8464989,NULL,8476899,8477220,8471214,8473426,8474291,8470617,NULL,8474651
20152016,20160302,20720,220,2,"regular",1008,2,2,5,5,"o",-69,-22,"Nicklas Backstrom faceoff won against Matt Cullen","faceoff",NULL,"wsh","home",8473563,8464989,NULL,"winner","loser",NULL,8475810,8474013,8476884,8475832,8464989,NULL,8476899,8473563,8477220,8466251,8476880,8473426,NULL,8474651
20152016,20160302,20720,221,2,"regular",1045,2,2,5,5,"o",-98,9,"Tom Wilson hit Derrick Pouliot","hit",NULL,"wsh","home",8476884,8476880,NULL,"hittee","hitter",NULL,8474176,8475810,8471215,8476884,8474013,NULL,8476899,8475200,8466251,8476880,8468498,8473563,NULL,8474651
20152016,20160302,20720,222,2,"regular",1051,2,2,5,5,"d",60,-27,"Carl Hagelin - Wide of Net","missed_shot",NULL,"pit","away",8474176,NULL,NULL,"shooter",NULL,NULL,8474176,8475810,8471215,8476884,8474013,NULL,8476899,8475200,8466251,8476880,8468498,8473563,NULL,8474651
20152016,20160302,20720,223,2,"regular",1066,2,2,5,5,NULL,NULL,NULL,"Net Off","stop",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8474176,8476874,8473548,8471215,8474013,NULL,8476899,8475200,8475744,8466251,8476880,8468498,NULL,8474651
20152016,20160302,20720,224,2,"regular",1066,2,2,5,5,"n",-20,-23,"Evgeny Kuznetsov faceoff won against Sidney Crosby","faceoff",NULL,"wsh","home",8475744,8471675,NULL,"winner","loser",NULL,8476874,8471724,8470543,8471887,8471675,NULL,8476899,8475744,8477444,8473991,8471702,8468508,NULL,8474651
20152016,20160302,20720,225,2,"regular",1084,2,2,5,5,"o",-97,-7,"Kris Letang hit Andre Burakovsky","hit",NULL,"pit","away",8477444,8471724,NULL,"hittee","hitter",NULL,8470543,8476874,8471724,8471887,8471675,NULL,8476899,8475744,8477444,8473991,8471702,8468508,NULL,8474651
20152016,20160302,20720,226,2,"regular",1089,2,2,5,5,"o",-84,3,"Andre Burakovsky Wrist Shot saved by Matthew Murray","shot","wrist shot","wsh","home",8477444,8476899,NULL,"shooter","goalie",NULL,8470543,8476874,8471724,8471887,8471675,NULL,8476899,8475744,8477444,8473991,8471702,8468508,NULL,8474651
20152016,20160302,20720,227,2,"regular",1090,2,2,5,5,"o",-83,-1,"Andre Burakovsky Wrist Shot saved by Matthew Murray","shot","wrist shot","wsh","home",8477444,8476899,NULL,"shooter","goalie",NULL,8470543,8476874,8471724,8471887,8471675,NULL,8476899,8475744,8477444,8473991,8471702,8468508,NULL,8474651
20152016,20160302,20720,228,2,"regular",1113,2,2,5,5,"o",-80,8,"Evgeny Kuznetsov Wrist Shot saved by Matthew Murray","shot","wrist shot","wsh","home",8475744,8476899,NULL,"shooter","goalie",NULL,8471331,8476293,8475208,8474009,8470110,NULL,8476899,8475200,8475744,8475149,8468498,8468508,NULL,8474651
20152016,20160302,20720,229,2,"regular",1120,2,2,5,5,"d",60,-28,"Dmitry Orlov blocked shot from Kevin Porter","blocked_shot",NULL,"pit","away",8475200,8471331,NULL,"blocker","shooter",NULL,8471331,8476293,8475208,8474009,8470110,NULL,8476899,8475200,8475744,8475149,8468498,8468508,NULL,8474651
20152016,20160302,20720,230,2,"regular",1172,2,2,5,5,"o",-61,37,"Olli Maatta hit Marcus Johansson","hit",NULL,"pit","away",8475149,8476874,NULL,"hittee","hitter",NULL,8475810,8476874,8471724,8475832,8464989,NULL,8476899,8475200,8471698,8475149,8468498,8473563,NULL,8474651
20152016,20160302,20720,232,2,"regular",1200,2,2,NULL,NULL,NULL,NULL,NULL,"period end","period_end",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20152016,20160302,20720,231,2,"regular",1200,2,2,NULL,NULL,NULL,NULL,NULL,"Period Official","period_official",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20152016,20160302,20720,233,3,"regular",0,2,2,NULL,NULL,NULL,NULL,NULL,"Period Ready","period_ready",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20152016,20160302,20720,234,3,"regular",0,2,2,NULL,NULL,NULL,NULL,NULL,"Period Start","period_start",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20152016,20160302,20720,235,3,"regular",0,2,2,5,5,"n",1,0,"Nicklas Backstrom faceoff won against Sidney Crosby","faceoff",NULL,"wsh","home",8473563,8471675,NULL,"winner","loser",NULL,8470543,8476874,8471675,8471724,8471887,NULL,NULL,8473991,8471214,8471698,8471702,8473563,NULL,8474651
20152016,20160302,20720,236,3,"regular",59,2,2,5,5,"d",-75,-40,"Brooks Orpik hit Carl Hagelin","hit",NULL,"wsh","home",8474176,8468498,NULL,"hittee","hitter",NULL,8474176,8475208,8473548,8470110,8471215,NULL,NULL,8475744,8477444,8473991,8468498,8468508,NULL,8474651
20152016,20160302,20720,237,3,"regular",75,2,2,5,5,"o",93,-20,"Matthew Murray","giveaway",NULL,"pit","away",8476899,NULL,NULL,"giver",NULL,NULL,8474176,8475208,8473548,8470110,8471215,NULL,NULL,8475200,8475744,8477444,8468498,8468508,NULL,8474651
20152016,20160302,20720,238,3,"regular",76,2,2,5,5,"o",81,8,"Evgeny Kuznetsov blocked shot from Trevor Daley","blocked_shot",NULL,"pit","away",8475744,8470110,NULL,"blocker","shooter",NULL,8474176,8475208,8473548,8470110,8471215,NULL,NULL,8475200,8475744,8477444,8468498,8468508,NULL,8474651
20152016,20160302,20720,239,3,"regular",83,2,2,5,5,"o",74,-3,"Justin Williams Tip-In saved by Matthew Murray","shot","tip-in","wsh","home",8468508,8476899,NULL,"shooter","goalie",NULL,8474176,8475208,8473548,8470110,8471215,NULL,NULL,8475200,8475744,8477444,8468498,8468508,NULL,8474651
20152016,20160302,20720,240,3,"regular",120,2,2,5,5,"d",-64,31,"Bryan Rust - Wide of Net","missed_shot",NULL,"pit","away",8475810,NULL,NULL,"shooter",NULL,NULL,8475832,8475810,8476884,8474013,8464989,NULL,NULL,8477220,8466251,8475149,8476880,8473426,NULL,8474651
20152016,20160302,20720,241,3,"regular",143,2,2,5,5,"o",54,-9,"Stanislav Galiev - Wide of Net","missed_shot",NULL,"wsh","home",8475816,NULL,NULL,"shooter",NULL,NULL,8475832,8475810,8471675,8476884,8474013,NULL,NULL,8475200,8475816,8468498,8474291,8470617,NULL,8474651
20152016,20160302,20720,242,3,"regular",160,2,2,5,5,"o",96,-18,"Ian Cole hit Stanislav Galiev","hit",NULL,"pit","away",8475816,8474013,NULL,"hittee","hitter",NULL,8475810,8471675,8476884,8474013,8470543,NULL,NULL,8475200,8475816,8468498,8474291,8470617,NULL,8474651
20152016,20160302,20720,243,3,"regular",177,2,2,5,5,"d",-36,33,"Kris Letang Wrist Shot saved by Braden Holtby","shot","wrist shot","pit","away",8471724,8474651,NULL,"shooter","goalie",NULL,8470543,8476874,8471675,8471724,8471887,NULL,NULL,8475816,8468498,8471698,8471702,8473563,NULL,8474651
20152016,20160302,20720,244,3,"regular",187,2,2,5,5,"o",40,-6,"Nicklas Backstrom Snap Shot saved by Matthew Murray","shot","snap shot","wsh","home",8473563,8476899,NULL,"shooter","goalie",NULL,8470543,8476874,8471675,8471724,8471887,NULL,NULL,8473991,8471214,8471698,8471702,8473563,NULL,8474651
20152016,20160302,20720,245,3,"regular",194,2,2,5,5,"o",39,26,"Karl Alzner Slap Shot saved by Matthew Murray","shot","slap shot","wsh","home",8473991,8476899,NULL,"shooter","goalie",NULL,8474009,8476874,8471724,8476293,8471887,NULL,NULL,8473991,8471214,8471698,8471702,8473563,NULL,8474651
20152016,20160302,20720,246,3,"regular",202,2,2,5,5,"o",96,9,"Nick Bonino","giveaway",NULL,"pit","away",8474009,NULL,NULL,"giver",NULL,NULL,8474009,8476874,8471724,8476293,8471887,NULL,NULL,8473991,8471214,8471698,8471702,8473563,NULL,8474651
20152016,20160302,20720,247,3,"regular",253,2,2,5,5,"d",-81,24,"Phil Kessel Wrist Shot saved by Braden Holtby","shot","wrist shot","pit","away",8473548,8474651,NULL,"shooter","goalie",NULL,8474176,8475208,8473548,8470110,8471215,NULL,NULL,8475744,8477444,8473991,8471702,8468508,NULL,8474651
20152016,20160302,20720,248,3,"regular",272,2,2,5,5,NULL,NULL,NULL,"Icing","stop",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8474176,8475208,8473548,8464989,8470110,NULL,NULL,8475200,8475744,8477444,8468498,8468508,NULL,8474651
20152016,20160302,20720,249,3,"regular",272,2,2,5,5,"o",69,22,"Marcus Johansson faceoff won against Matt Cullen","faceoff",NULL,"wsh","home",8475149,8464989,NULL,"winner","loser",NULL,8474176,8475208,8473548,8464989,8470110,NULL,NULL,8477220,8466251,8475149,8476880,8473426,NULL,8474651
20152016,20160302,20720,250,3,"regular",275,2,2,5,5,"o",83,30,"Jason Chimera Wrist Shot saved by Matthew Murray","shot","wrist shot","wsh","home",8466251,8476899,NULL,"shooter","goalie",NULL,8474176,8475208,8473548,8464989,8470110,NULL,NULL,8477220,8466251,8475149,8476880,8473426,NULL,8474651
20152016,20160302,20720,251,3,"regular",276,2,2,5,5,NULL,NULL,NULL,"Goalie Stopped","stop",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8474176,8475208,8473548,8464989,8470110,NULL,NULL,8477220,8466251,8475149,8476880,8473426,NULL,8474651
20152016,20160302,20720,252,3,"regular",276,2,2,5,5,"o",69,22,"Matt Cullen faceoff won against Marcus Johansson","faceoff",NULL,"pit","away",8464989,8475149,NULL,"winner","loser",NULL,8475832,8475810,8476884,8464989,8474013,NULL,NULL,8477220,8466251,8475149,8476880,8473426,NULL,8474651
20152016,20160302,20720,253,3,"regular",287,2,2,5,5,"d",-70,-7,"Tom Kuhnhackl - Hit Crossbar","missed_shot",NULL,"pit","away",8475832,NULL,NULL,"shooter",NULL,NULL,8475832,8475810,8476884,8474013,8464989,NULL,NULL,8477220,8466251,8475149,8476880,8473426,NULL,8474651
20152016,20160302,20720,254,3,"regular",289,2,2,5,5,NULL,NULL,NULL,"Puck in Netting","stop",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8475832,8475810,8476884,8474013,8464989,NULL,NULL,8477220,8466251,8475149,8476880,8473426,NULL,8474651
20152016,20160302,20720,255,3,"regular",289,2,2,5,5,"d",-69,23,"Sidney Crosby faceoff won against Nicklas Backstrom","faceoff",NULL,"pit","away",8471675,8473563,NULL,"winner","loser",NULL,8476874,8471675,8471724,8471887,8470543,NULL,NULL,8473563,8473991,8471214,8471698,8471702,NULL,8474651
20152016,20160302,20720,256,3,"regular",324,2,2,5,5,"d",-80,19,"Patric Hornqvist Wrist Shot saved by Braden Holtby","shot","wrist shot","pit","away",8471887,8474651,NULL,"shooter","goalie",NULL,8470543,8476874,8471675,8471724,8471887,NULL,NULL,8473991,8471214,8471698,8471702,8473563,NULL,8474651
20152016,20160302,20720,257,3,"regular",325,2,2,5,5,NULL,NULL,NULL,"Goalie Stopped","stop",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8470543,8476874,8471675,8471724,8471887,NULL,NULL,8473563,8473991,8471214,8471698,8471702,NULL,8474651
20152016,20160302,20720,258,3,"regular",325,2,2,5,5,"d",-69,23,"Evgeni Malkin faceoff won against Mike Richards","faceoff",NULL,"pit","away",8471215,8470617,NULL,"winner","loser",NULL,8474176,8475208,8473548,8470110,8471215,NULL,NULL,8475200,8475816,8468498,8474291,8470617,NULL,8474651
20152016,20160302,20720,259,3,"regular",384,2,2,5,5,"o",74,-20,"Evgeny Kuznetsov - Wide of Net","missed_shot",NULL,"wsh","home",8475744,NULL,NULL,"shooter",NULL,NULL,8475832,8475810,8471724,8476874,8464989,NULL,NULL,8475744,8477220,8473426,8477444,8468508,NULL,8474651
20152016,20160302,20720,260,3,"regular",398,2,2,5,5,"d",-70,0,"Mike Weber blocked shot from Bryan Rust","blocked_shot",NULL,"pit","away",8473426,8475810,NULL,"blocker","shooter",NULL,8475832,8475810,8471724,8476874,8464989,NULL,NULL,8475744,8477220,8473426,8477444,8468508,NULL,8474651
20152016,20160302,20720,262,3,"regular",399,2,2,5,5,NULL,NULL,NULL,"Puck in Netting","stop",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8475832,8475810,8471724,8476874,8464989,NULL,NULL,8475744,8477444,8473426,8477220,8468508,NULL,8474651
20152016,20160302,20720,261,3,"regular",399,2,2,5,5,"d",-70,22,"Sidney Crosby faceoff won against Nicklas Backstrom","faceoff",NULL,"pit","away",8471675,8473563,NULL,"winner","loser",NULL,8470543,8476874,8471675,8471724,8471887,NULL,NULL,8473563,8473991,8471214,8471698,8471702,NULL,8474651
20152016,20160302,20720,263,3,"regular",403,2,2,5,5,"d",-56,17,"Alex Ovechkin blocked shot from Kris Letang","blocked_shot",NULL,"pit","away",8471214,8471724,NULL,"blocker","shooter",NULL,8470543,8476874,8471675,8471724,8471887,NULL,NULL,8473991,8471214,8471698,8471702,8473563,NULL,8474651
20152016,20160302,20720,264,3,"regular",423,2,2,5,5,"d",-41,11,"Kris Letang Slap Shot saved by Braden Holtby","shot","slap shot","pit","away",8471724,8474651,NULL,"shooter","goalie",NULL,8470543,8476874,8471675,8471724,8471887,NULL,NULL,8473991,8471214,8471698,8471702,8473563,NULL,8474651
20152016,20160302,20720,265,3,"regular",428,2,2,5,5,"d",-45,-39,"Alex Ovechkin hit Olli Maatta","hit",NULL,"wsh","home",8476874,8471214,NULL,"hittee","hitter",NULL,8470543,8476874,8471675,8471724,8471887,NULL,NULL,8473991,8471214,8471698,8471702,8473563,NULL,8474651
20152016,20160302,20720,266,3,"regular",429,2,2,5,5,"d",-88,-7,"Sidney Crosby hit Matt Niskanen","hit",NULL,"pit","away",8471702,8471675,NULL,"hittee","hitter",NULL,8470543,8476874,8471675,8471724,8471887,NULL,NULL,8473991,8471214,8471698,8471702,8473563,NULL,8474651
20152016,20160302,20720,267,3,"regular",430,2,2,5,5,NULL,NULL,NULL,"Net Off","stop",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8470543,8476874,8471675,8471724,8471887,NULL,NULL,8473563,8473991,8471214,8471698,8471702,NULL,8474651
20152016,20160302,20720,268,3,"regular",430,2,2,5,5,"d",-69,23,"Mike Richards faceoff won against Evgeni Malkin","faceoff",NULL,"wsh","home",8470617,8471215,NULL,"winner","loser",NULL,8474176,8475208,8473548,8470110,8471215,NULL,NULL,8475200,8466251,8476880,8468498,8470617,NULL,8474651
20152016,20160302,20720,269,3,"regular",463,2,2,5,5,"d",-27,-39,"Evgeni Malkin","takeaway",NULL,"pit","away",8471215,NULL,NULL,"taker",NULL,NULL,8474176,8475208,8473548,8470110,8471215,NULL,NULL,8475200,8466251,8476880,8468498,8470617,NULL,8474651
20152016,20160302,20720,270,3,"regular",536,2,2,5,5,"o",61,16,"Ian Cole blocked shot from Matt Niskanen","blocked_shot",NULL,"wsh","home",8474013,8471702,NULL,"blocker","shooter",NULL,8474013,8471331,8476884,8476293,8464989,NULL,NULL,8475744,8477444,8473991,8471702,8468508,NULL,8474651
20152016,20160302,20720,271,3,"regular",637,2,2,5,5,"o",54,2,"T.J. Oshie","takeaway",NULL,"wsh","home",8471698,NULL,NULL,"taker",NULL,NULL,8474176,8471724,8476874,8473548,8471215,NULL,NULL,8473991,8471214,8471698,8471702,8473563,NULL,8474651
20152016,20160302,20720,272,3,"regular",644,2,2,5,5,"o",55,-30,"Olli Maatta","takeaway",NULL,"pit","away",8476874,NULL,NULL,"taker",NULL,NULL,8474176,8471724,8476874,8473548,8471215,NULL,NULL,8473991,8471214,8471698,8471702,8473563,NULL,8474651
20152016,20160302,20720,273,3,"regular",648,2,2,5,5,"d",-73,-7,"Evgeni Malkin Wrist Shot saved by Braden Holtby","shot","wrist shot","pit","away",8471215,8474651,NULL,"shooter","goalie",NULL,8474176,8473548,8476884,8474013,8471215,NULL,NULL,8473991,8471214,8471698,8471702,8473563,NULL,8474651
20152016,20160302,20720,275,3,"regular",652,2,2,5,5,NULL,NULL,NULL,"Net Off","stop",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8474176,8476884,8473548,8474013,8471215,NULL,NULL,8473563,8473991,8471214,8471698,8471702,NULL,8474651
20152016,20160302,20720,274,3,"regular",650,2,2,5,5,"d",-86,-3,"Matt Niskanen hit Evgeni Malkin","hit",NULL,"wsh","home",8471215,8471702,NULL,"hittee","hitter",NULL,8474176,8473548,8476884,8474013,8471215,NULL,NULL,8473991,8471214,8471698,8471702,8473563,NULL,8474651
20152016,20160302,20720,276,3,"regular",652,2,2,5,5,"d",-69,-23,"Mike Richards faceoff won against Sidney Crosby","faceoff",NULL,"wsh","home",8470617,8471675,NULL,"winner","loser",NULL,8470543,8476874,8471675,8471724,8471887,NULL,NULL,8473991,8475149,8474291,8471702,8470617,NULL,8474651
20152016,20160302,20720,277,3,"regular",689,2,2,5,5,"d",-28,3,"Dmitry Orlov hit Bryan Rust","hit",NULL,"wsh","home",8475810,8475200,NULL,"hittee","hitter",NULL,8475832,8475810,8471675,8471724,8476874,NULL,NULL,8475200,8466251,8476880,8468498,8473563,NULL,8474651
20152016,20160302,20720,278,3,"regular",752,2,2,2,3,"o",58,36,"Alex Ovechkin - Wide of Net","missed_shot",NULL,"wsh","home",8471214,NULL,NULL,"shooter",NULL,NULL,8474013,8471215,NULL,NULL,NULL,NULL,NULL,8475200,8475744,8468498,NULL,NULL,NULL,8474651
20152016,20160302,20720,279,3,"regular",765,2,2,1,3,"o",32,-28,"Evgeni Malkin Hi-sticking against T.J. Oshie -- minor -- 2","penalty","hi-sticking","pit","away",8471215,8471698,NULL,"penaltyon","drewby",NULL,8471215,NULL,NULL,NULL,NULL,NULL,NULL,8475200,8475744,8468498,NULL,NULL,NULL,NULL
20152016,20160302,20720,280,3,"regular",765,2,2,NULL,NULL,"o",69,22,"Nick Bonino faceoff won against Nicklas Backstrom","faceoff",NULL,"pit","away",8474009,8473563,NULL,"winner","loser",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20152016,20160302,20720,281,3,"regular",776,2,2,NULL,NULL,"d",-78,-29,"Tom Kuhnhackl Wrist Shot saved by Braden Holtby","shot","wrist shot","pit","away",8475832,8474651,NULL,"shooter","goalie",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20152016,20160302,20720,282,3,"regular",800,2,2,NULL,NULL,"o",71,-2,"Kris Letang blocked shot from Matt Niskanen","blocked_shot",NULL,"wsh","home",8471724,8471702,NULL,"blocker","shooter",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20152016,20160302,20720,283,3,"regular",806,2,2,NULL,NULL,"o",36,0,"Matt Niskanen Slap Shot saved by Matthew Murray","shot","slap shot","wsh","home",8471702,8476899,NULL,"shooter","goalie",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20152016,20160302,20720,286,3,"regular",818,2,2,NULL,NULL,"o",35,-1,"Matt Niskanen (4) Slap Shot; assists: Nicklas Backstrom (41)","goal","slap shot","wsh","home",8473563,8471702,NULL,"assist1","scorer",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20152016,20160302,20720,285,3,"regular",818,2,3,NULL,NULL,"n",-1,-2,"Sidney Crosby faceoff won against Mike Richards","faceoff",NULL,"pit","away",8471675,8470617,NULL,"winner","loser",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20152016,20160302,20720,287,3,"regular",835,2,3,NULL,NULL,"d",-38,-38,"Matt Niskanen hit Sidney Crosby","hit",NULL,"wsh","home",8471675,8471702,NULL,"hittee","hitter",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20152016,20160302,20720,288,3,"regular",845,2,3,NULL,NULL,"o",93,31,"Trevor Daley hit Jay Beagle","hit",NULL,"pit","away",8474291,8470110,NULL,"hittee","hitter",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20152016,20160302,20720,289,3,"regular",849,2,3,NULL,NULL,"o",65,-21,"Sidney Crosby blocked shot from Brooks Orpik","blocked_shot",NULL,"wsh","home",8471675,8468498,NULL,"blocker","shooter",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20152016,20160302,20720,290,3,"regular",860,2,3,NULL,NULL,"o",72,28,"Karl Alzner Wrist Shot saved by Matthew Murray","shot","wrist shot","wsh","home",8473991,8476899,NULL,"shooter","goalie",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20152016,20160302,20720,291,3,"regular",861,2,3,NULL,NULL,"o",81,17,"Karl Alzner Wrist Shot saved by Matthew Murray","shot","wrist shot","wsh","home",8473991,8476899,NULL,"shooter","goalie",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20152016,20160302,20720,292,3,"regular",866,2,3,NULL,NULL,"o",35,-39,"Chris Kunitz hit Brooks Orpik","hit",NULL,"pit","away",8468498,8470543,NULL,"hittee","hitter",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
